StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
12/08/2021 7:52:00,12/08/2021 8:50:00,204.3,,332.351,,48.8563,,154.04,,1.67748,,26.8431,,26.1093,,2.34952,,2.31474,,,1,4.27864,,2.80305,,1.53375,,1.10799,,0.323871,,0.107497,,0.316161,,0.130044,,0.150459,,,1,0.0880819,,0.048353,4,0.0328316,4,0.0527438,4,0.0256408,4
12/08/2021 8:53:00,12/08/2021 9:51:00,129.493,,172.126,,28.4296,,85.492,,0.933949,,12.3034,,12.9879,,1.58719,,1.2569,,,1,3.25154,,1.37219,2,0.856657,,0.971582,,0.334444,,0.0854599,,0.397129,,0.118893,,0.157946,,,1,0.0918564,,0.0932492,,0.0511257,,0.164473,,0.115134,
12/08/2021 9:54:00,12/08/2021 10:52:00,36.4836,,37.3911,,6.31495,,17.863,,0.305968,,4.64606,,4.23977,,0.792191,,0.697676,,,1,0.853471,,0.558429,,0.315499,,0.531349,,0.110465,,0.0885757,,0.226766,,0.111413,,0.089499,,,1,0.0648327,,0.0390542,4,0.0339592,4,0.0694287,,0.0269679,4
12/08/2021 12:54:00,12/08/2021 13:52:00,94.2316,,122.4,,21.1742,,50.0013,,0.788792,,11.8439,,12.6861,,1.51211,,1.1992,,,1,3.52867,,1.49306,2,0.892315,,1.07954,,0.264767,,0.107446,,0.439998,,0.13357,,0.11969,,,1,0.0822223,,0.100418,,0.0395726,,0.108349,,0.0787474,
12/08/2021 13:54:00,12/08/2021 14:52:00,321.562,,579.928,,87.4849,,244.443,,2.96052,,50.7189,,50.7013,,4.47662,,4.08505,,,1,8.38336,,5.27844,,1.8463,,3.7949,,0.51978,,0.145139,,0.62502,,0.20802,,0.235824,,,1,0.13405,,0.116892,,0.0331242,4,0.0762702,,0.0350739,4
12/08/2021 14:55:00,12/08/2021 15:53:00,104.706,,120.158,,21.5905,,64.6959,,0.566823,,12.8535,,10.3663,,1.52772,,1.42047,,,1,3.32338,,1.21884,2,0.833975,,1.3959,,0.292263,,0.103983,,0.440366,,0.124485,,0.153336,,,1,0.115066,,0.10754,,0.0581088,,0.1131,,0.0471174,
12/08/2021 15:58:00,12/08/2021 16:56:00,39.3941,,33.1382,,5.75394,,16.2763,,0.342856,,5.87758,,5.61279,,1.10635,,0.965189,,,1,1.08303,,0.734121,,0.47317,,0.748307,,0.125932,,0.0651899,,0.261785,,0.0864999,,0.0927969,,,1,0.0588925,,0.0536743,,0.0246675,4,0.0762099,,0.0286742,4
12/08/2021 16:59:00,12/08/2021 17:57:00,92.5364,,122.839,,21.7218,,66.4685,,0.784476,,14.515,,10.5061,,1.36939,,1.32026,,,1,2.78144,,1.26297,2,0.766739,,0.966723,,0.283513,,0.0986912,,0.442926,,0.121342,,0.15094,,,1,0.0981785,,0.102122,,0.0618219,,0.140727,,0.117637,
12/08/2021 18:00:00,12/08/2021 18:58:00,60.8196,,58.7674,,9.3051,,27.4174,,0.257226,,6.08901,,4.38051,,0.818071,,0.564231,,,1,0.826096,,0.422517,,0.288785,,0.392354,,0.0780368,,0.042568,,0.153344,,0.0660945,,0.0553358,,,1,0.0368085,,0.00851248,4,0.0344528,,0.039407,,0.0203317,4
12/08/2021 19:01:00,12/08/2021 19:59:00,431.348,,834.466,,129.997,,409.104,,2.82256,,63.8,,56.7132,,5.10966,,4.73376,,,1,12.4694,,4.36067,2,2.47147,,2.37543,,0.896995,,0.14676,,0.793543,,0.193197,,0.327774,,,1,0.116694,,0.152236,,0.058731,4,0.146607,,0.115646,
12/08/2021 20:02:00,12/08/2021 21:00:00,310.265,,810.526,,118.469,,412.514,,3.55511,,69.456,,66.822,,5.81791,,5.6145,,,1,8.19298,,5.75054,,2.09934,,1.51614,,0.327707,,0.0924505,,0.452481,,0.120316,,0.135132,,,1,0.0561247,4,0.0158933,4,0.0199709,4,0.0114287,4,,1
12/09/2021 1:13:00,12/09/2021 2:11:00,2.64271,,16.6363,,,1,,1,,1,8.38973,,5.44685,,,1,,1,,1,0.154358,,0.212477,2,0.0770157,,0.0502247,,0.0272262,4,0.0356713,,0.0334174,,0.0235314,4,0.00605488,4,0.0017024,4,0.0486327,,,1,0.101095,,0.187804,,0.237137,
12/09/2021 2:14:00,12/09/2021 3:12:00,3.03386,,1.08305,,2.21931,,1.89469,,0.126423,,3.26293,,3.35096,,0.562588,,0.51787,,,1,0.504001,,0.149002,,0.111655,,0.221774,,,1,0.0247257,4,,1,0.0508764,4,,1,0.0216424,4,,1,,1,0.0411518,4,0.0960761,,0.0370787,4
