StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
02/27/2021 11:21,02/27/2021 12:06,2.88748,,1.43894,,0.156911,,0.269591,,-0.00724641,4,0.122231,,0.12992,,0.0123161,,0.0249499,,,1,0.0403207,,0.00451142,4,0.0558949,,-0.0172403,4,-0.0234938,4,-0.0301971,4,-0.0451473,4,-0.0341075,4,-0.0347193,4,-0.0601932,4,-0.0699454,4,-0.0752321,4,,1,-0.136322,4,-0.243844,4
02/27/2021 12:20,02/27/2021 13:05,3.21771,,1.64296,,0.221349,,0.624674,,-0.00712727,4,0.133585,,0.154035,,0.0187592,,0.0325767,,,1,0.0462922,,0.00972256,4,0.0612367,,-0.0130961,4,-0.0247623,4,-0.0289269,4,-0.0489622,4,-0.0342638,4,-0.0333763,4,,1,-0.0716912,4,-0.0756708,4,,1,-0.1381,4,-0.246693,4
02/27/2021 13:19,02/27/2021 14:04,10.0191,,6.28899,,0.878149,,2.97368,,0.0629703,,0.666025,,0.858319,,0.108074,,0.368279,,,1,0.353287,,0.207337,,0.114979,,0.12359,,0.14022,,0.0134321,4,0.151771,,0.0332262,,0.190215,,-0.0250936,4,0.148057,,0.212362,,0.00285382,4,0.0396714,,-0.157072,4
02/27/2021 14:18,02/27/2021 15:03,4.2805,,2.71028,,0.34263,,1.43668,,0.0169514,4,0.346622,,0.376292,,0.0393498,,0.157139,,,1,0.153148,,0.0643492,,0.0751179,,0.042594,,0.0478401,,-0.0094697,4,0.0340783,,-0.00129766,4,0.0706874,,-0.0415836,4,0.027494,,0.0620087,,-0.0331317,4,-0.0444874,4,-0.194398,4
02/27/2021 15:17,02/27/2021 16:02,1.73035,,0.570798,,0.0696681,,0.104789,,-0.0164957,4,0.0720636,,0.0381319,,0.00602028,4,-0.00941149,4,,1,0.00747471,,-0.00751622,4,0.0584191,,-0.028623,4,-0.0252766,4,-0.0312953,4,-0.0482439,4,-0.0360538,4,-0.0297734,4,-0.0587209,4,-0.0745152,4,-0.0750695,4,,1,-0.134102,4,-0.240317,4
02/27/2021 16:17,02/27/2021 17:02,1.71997,,0.616131,,0.0640722,,0.254884,,,1,0.0543677,,0.0359525,,0.00528816,4,-0.0142131,4,,1,0.0088038,,-0.00828363,4,0.0616813,,-0.0237041,4,-0.0244287,4,-0.0299314,4,-0.0468766,4,-0.03443,4,-0.0336896,4,-0.0598529,4,-0.0711459,4,-0.0749594,4,,1,-0.139106,4,-0.243719,4
02/27/2021 17:16,02/27/2021 18:01,1.68916,,0.639999,,0.0630346,,0.0590323,,,1,0.033304,,0.0291742,,0.00298323,4,-0.0159598,4,,1,0.00800935,,-0.0115112,4,0.0624491,,-0.0236455,4,-0.0249748,4,-0.0304165,4,-0.0470329,4,-0.0333371,4,-0.0347528,4,,1,-0.0718947,4,-0.072912,4,,1,-0.137836,4,-0.245703,4
02/27/2021 18:15,02/27/2021 19:00,2.00982,,0.711407,,0.0832928,,0.0980779,,-0.015379,4,0.0386516,,0.0460312,,0.0136244,,0.0268589,,,1,0.0161925,,-0.00661347,4,0.0727237,,0.00340958,4,-0.021999,4,-0.0264596,4,-0.0336698,4,-0.0295486,4,-0.0331729,4,-0.056299,4,-0.0676573,4,-0.0749093,4,,1,-0.139335,4,-0.244251,4
02/27/2021 19:14,02/27/2021 19:59,3.11507,,1.15862,,0.183768,,0.515532,,-0.0115692,4,0.128769,,0.0838777,,0.0168514,,0.0149742,4,,1,0.0316506,,0.0109533,4,0.0855076,,0.0275283,4,-0.0187761,4,-0.0229564,4,-0.0285367,4,-0.0252557,4,-0.0318728,4,-0.055271,4,-0.0628429,4,-0.0684603,4,,1,-0.137116,4,-0.246968,4
02/27/2021 20:13,02/27/2021 20:58,2.02687,,0.780623,,0.0846153,,0.0550408,,,1,0.0541434,,0.0440681,,0.00601405,4,-0.0164492,4,,1,0.012502,,-0.00672126,4,0.0748718,,-0.012243,4,-0.0222814,4,-0.0289342,4,-0.0436681,4,-0.0332333,4,-0.0339932,4,-0.057042,4,-0.0694463,4,-0.0759316,4,,1,-0.138623,4,-0.244989,4
