gc_id,tvoc_ppb_1,tvoc_ppb_2,tvoc_ppb_3,tvoc_ppb_4,tvoc_ppb_5,tvoc_ppb_6,tvoc_ppb_7,tvoc_ppb_8,tvoc_ppb_9,wind_speed_1,wind_speed_2,wind_speed_3,wind_speed_4,wind_speed_5,wind_speed_6,wind_speed_7,wind_speed_8,wind_speed_9,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,wind_direction_6,wind_direction_7,wind_direction_8,wind_direction_9
5153,81.93206666666666,81.7912,81.60733333333332,80.92253333333332,80.86846666666668,81.52533333333332,81.36166666666668,81.59716666666665,82.271,2.4553894206996243,2.328705077969226,2.1592476297907774,2.0558912418321067,2.296174207033362,2.0558153429467088,2.3133231321300936,2.037515585396123,1.9361385190190807,278.5939143009107,276.96566507632315,271.17409218461034,263.0300398762719,270.3290313513388,266.94205180640813,287.8427172984216,298.7752254305641,300.67683740896223
5154,82.77933333333334,82.05366666666666,81.30733333333333,81.77166666666666,82.25066666666667,82.47433333333333,83.103,83.25773333333333,82.52733333333332,1.0494995269275624,1.5183563405999314,2.294393496332592,1.5500519084066935,1.5137895778805939,1.393114415922709,0.20711049731589357,0.7265777460539049,0.4959747615448344,300.51034589174765,322.09354615166103,285.9249548967454,289.7541896642599,289.5734345525739,295.21076201491803,294.3531093431875,245.4854836515501,242.94720002701555
5155,88.87333333333332,88.83799999999998,89.496,89.76000000000002,90.62349999999999,91.88533333333334,93.15133333333331,92.94650000000001,94.04599999999999,0.9496775602308071,0.21253520751397834,0.24753534472853755,0.3949158079167863,0.6776456578837161,0.11912168328706738,0.2769993546591279,0.42399565620332486,0.5609720032785283,282.47429813249266,31.934300439724048,173.7997389558224,111.19859175540067,82.80932990292749,197.28896444626915,165.97938635505997,185.15675382958287,218.93116321799494
5156,90.37700000000002,94.1168,93.80400000000002,93.53033333333332,96.47480000000002,97.829,73.0338313333334,101.5559333333332,102.3983333333336,0.9945802765460529,0.6988750130383152,0.33256397374067054,0.33787521541782956,0.5828241454426868,0.2630589687866271,0.6095230688161851,0.5279096823163787,0.37306152628158806,238.74990794548864,264.47475540260933,242.3339638824827,6.837556001690221,0.9121053986797101,314.3075276659939,13.886779584874056,98.91186892693982,8.502895955875724
5157,104.395,96.977334,124.8893333333334,86.1406646666666,127.5545333333332,127.1989999999998,128.9410666666666,125.38900000000001,126.2203333333336,1.4659776905677824,1.6658953387863442,1.061105091520308,1.6663141588138288,1.2478874571722962,2.214938273477152,1.0233611445933009,1.6410311070343808,1.12826915210207,258.5331581346226,117.13344036977307,327.85809450248115,59.356924804863766,296.30391036072336,83.77813739680481,353.4845968634011,49.66288134867801,357.03067979296833
5158,121.984,115.6881666666668,119.2205,114.5093333333334,119.1980000000002,121.2379999999998,84.629932,113.2254999999998,118.3048,0.31644564085471477,0.6082726703261107,0.80208522123048,0.31033243596705884,1.140231271002191,1.1973752534175053,1.223747165803007,1.103438211447329,1.1520535871666724,257.8269502559767,193.95031686913296,277.09768257950196,189.2824013976087,277.63096436774873,271.5288022033022,265.10530098458463,265.75493964120557,277.21298088448077
5159,104.15350000000021,97.002666,116.3776666666666,106.2903326666666,107.73500066666661,123.4603333333334,124.6263333333334,84.2359673333334,110.8989993333336,0.8771190864735589,1.1895566896315555,0.8556241758645042,1.068948211413609,1.5166844404606528,0.6678752513798714,1.1959986081272997,0.7356035204174961,1.0371254110052623,228.12254964706406,282.9692726724409,251.38875341932228,253.64606768013942,281.2556375150666,300.21020628569477,293.46873997870006,261.9929102501425,276.64589811752097
5160,124.46458333333325,98.578332,126.4221,129.3446666666666,125.488,125.1550000000002,125.6619333333332,88.312498,132.2376666666666,0.5218961927190311,1.049976890675537,1.0348569078103835,0.9926925325919674,0.5949113731921433,0.5327525255571142,0.5960183959019786,0.580080293850242,1.6038538452945892,300.99376582271776,303.8471760026307,309.3804894303213,300.31085678651635,295.93724422456984,292.10440299941035,312.5928795912922,285.2295668417783,275.78935861512696
5161,130.32466666666681,128.7393333333332,101.126166,129.767,122.9706666666666,118.5679333333334,130.784,114.6153333333332,96.76580066666659,1.399194553495896,1.370245576334464,1.285682241747957,1.5081517085560574,1.022337625294923,1.0721956705837343,0.6746179501638571,1.0566315327920919,1.013555592516117,268.7558522721614,273.9527494701235,270.5492137678216,253.65883632807996,246.44513121092817,272.8639363660967,277.2492529612193,236.71894512487907,266.6560234394967
5162,115.4876666666668,118.749,122.8153333333332,124.159,121.5186666666666,120.4809333333334,122.1776666666666,122.3966666666668,119.38419999999999,0.6238002614863445,0.4458476123953103,1.1332804520487438,0.6218984837191571,0.8896103850146034,0.43199140383916157,0.5038464758647947,0.6162285486272447,0.6441380674054437,123.674941545514,1.8512513616281934,48.69041913439931,50.209194797372106,76.10270725189562,112.22010967047076,67.66835601247323,172.49276886150204,193.76970655406558
5163,110.5680666666668,107.879,106.3483333333336,110.811,109.8643333333334,107.6783333333334,104.9043333333334,105.2591333333334,104.6383333333334,0.7056455045962159,0.5296281378092055,0.8052497930428407,0.6963982412749559,0.7379346987401919,0.5251945958614503,0.8700099721449431,0.8049076877953708,0.6582258016416525,193.8268926612192,159.6559925180056,194.0387868726411,212.8356864674738,198.0338161514364,139.76634682976783,177.28136858176734,142.4237715120796,150.6318610720134
5164,104.83716666666675,104.4886666666666,102.99793333333339,102.4103333333334,101.9523333333334,100.51113333333333,98.978,106.31099999999994,110.2122666666666,1.0559084512987293,0.5768212300701226,0.8880349417185929,0.829261219609379,0.9314304118414927,1.3053473609293862,0.7004009520065569,1.0758723981158629,0.979151506455764,216.2447267554444,203.83434130065353,221.0479003166415,225.71601524482338,202.3846246578307,217.9162855564459,230.68391026317553,207.11651846525723,226.86720200910915
5165,96.47866666666665,95.72800000000001,95.182,94.72133333333332,93.13466666666667,90.39306666666666,88.85433333333334,87.87833333333334,86.8446,NA,0.9542081283266879,1.0924168579525018,0.7121262225666992,0.43067223525152915,0.3541176854043391,0.6770259937924711,0.6802123631745395,0.9996183908930127,NA,276.00862754212005,285.71217071039894,314.8861536735413,272.60534725519125,113.06390629109774,194.51644786639153,197.2096316670697,221.5902804309131
5166,87.60866666666668,88.84733333333334,88.67916666666666,88.38833333333332,89.18266666666666,89.45941666666664,87.53366666666666,88.248,86.53433333333332,1.4542907744420008,0.8492310585276371,0.8784387946567539,0.6466115234561521,0.5072465926774332,0.3352796268038558,1.0193930870673673,1.2057401554539977,1.1432068442366643,281.2958654961363,262.33019614302214,206.94951393559072,156.1941703806938,246.25326700264043,267.77993200234744,261.8736064009926,273.61550179268187,295.935496415636
5167,74.8024,72.8893333333333,73.27533333333334,71.40313333333334,67.90633333333335,67.32393333333334,65.90066666666667,66.50833333333333,66.36466666666665,1.2213622943543339,1.368748158120755,1.0987332251334456,0.8782904358700779,0.7416049766514895,1.1419915044039557,1.0817867660779728,0.817939437448968,0.8612125258743732,239.6639417532623,256.94640414361976,276.55,234.14195903956505,227.1223414427302,273.0012908402654,239.5431765456094,200.94296430688973,167.88999355077846
5168,59.04033333333332,57.05566666666668,56.21806666666668,56.58266666666666,56.40733333333332,55.88573333333336,55.65266666666668,55.22399999999998,54.50433333333336,1.7289829024977894,1.0765952173699342,1.4610333954890666,1.1766742954799818,1.2905011082765332,0.8553788854118236,0.3546675500330258,0.7632529785356964,1.5709987029100911,149.6205699992052,143.4429186130512,162.35970013958672,171.60384517740414,172.30072558181985,137.5482139496481,145.41129011779202,116.18502665817238,112.43657644636949
5169,52.17583333333335,52.24866666666668,52.777665999999996,52.46933333333334,52.90966666666666,53.01013333333334,52.341,52.64233333333334,53.30440000000002,1.7614285689761784,1.6331962049190836,1.6785763188122058,1.7584733733308322,1.5245894871127823,1.7121928202472672,2.527029173538274,2.819078706155443,2.1652213716541384,105.22262876020321,123.25533030275595,122.28958787085645,112.03789759807462,108.884678626208,77.22544970835892,73.04509494080618,74.4843362337634,94.07829217215465
5170,55.31533333333334,55.28433333333334,55.78233333333334,56.51233333333334,56.91366666666666,56.85508333333335,56.94033333333334,57.43966666666668,58.144,1.9322059235340232,1.520625035054573,1.6191302912222767,1.536983817918681,1.2328769709360319,1.272191212122885,1.0172043045398076,0.8773885502218484,1.1710807903417446,89.85468780922879,93.44283629176338,93.11133033641579,99.31610872555581,93.53209855662777,73.76006660869102,81.80891609533191,105.46346569863424,108.57804740198719
5171,60.99033333333334,61.57606666666666,62.20166666666666,62.95413333333332,63.728,65.16760000000001,67.45966666666668,66.58500000000002,67.01333333333334,1.0288237456520135,0.9449482895714,1.158767009198919,1.1974836012127725,1.135824909034957,0.8439316828197604,0.3549115035262921,0.18020750313156977,0.3693821856577809,77.79824491515265,101.45065912308367,122.6431759771526,127.15328526334346,141.35276953798885,159.19663371572864,168.15770999845137,105.33088534440745,51.209321062257054
5172,68.81499999999998,70.23833333333334,71.69013333333332,72.40233333333336,75.02533333333332,78.08266666666665,81.51733333333334,84.23406666666668,85.89406666666666,1.5493637232198973,1.2922733187817308,1.541345415144089,1.585059723197405,1.6497232165577593,1.9171110634753155,1.7179761753984164,1.6380122472706147,1.4537288564643691,349.3809443557389,323.3288555413486,288.24765197236894,296.17934838171755,307.7834122233196,293.42718840706164,294.6281700448114,295.8015883280049,297.7164647629544
5173,88.70374999999997,89.615,92.49393333333332,92.46633333333332,91.82566666666666,93.07286666666668,94.89166666666667,96.37733333333334,96.93453333333333,1.522775872822463,1.6453825597051206,0.9893742793262105,0.41201070825775793,0.6872853415514647,0.5599989512087329,0.44803656975123773,0.43807809004597814,1.1248026942880325,314.2266742142983,326.1168781380369,332.8877279563162,270.3931961974073,200.73201915034565,158.86307373743176,194.7447357773579,201.46337838619115,255.98048940723135
5174,99.84333333333335,101.2326,101.891,103.3526666666668,104.215,105.6444666666664,106.1059333333334,107.4363333333334,106.9339333333334,0.8592189287197823,0.8740193585621681,1.1191408919000043,0.6467068500474477,1.3218672615632765,1.2364743662512092,1.142114862530938,1.8579367056018097,1.138155390809696,269.80807575048107,253.74547243765483,266.7248751019631,242.59007410441342,272.1739475847753,267.0213748641396,274.5896576409582,287.5179224425635,275.68751056161864
5175,106.3863333333334,105.8553333333334,105.9214666666666,102.9739999999998,102.8046666666666,101.5722666666668,100.573,100.4276666666668,100.3927083333335,1.0127126454122004,0.9992689950101082,0.7132245191790958,0.702427404688762,1.0103091496635832,0.6042660314361542,0.9150477173719869,0.5785730660818957,0.7470734288676745,285.21852310647694,292.0114446834073,298.4303318664239,283.6134718927883,286.18279952523983,273.0092721186912,314.19162802263014,257.83141329787827,291.1959504514917
5176,100.7823333333334,102.95666666666679,103.5042000000002,103.5236666666666,104.3326666666668,105.54,107.4193333333334,108.4703333333334,108.3075333333334,0.8093289633345713,1.0939410779011256,0.8848775186257686,1.052412767662116,1.3160953036710388,0.9538899080250188,0.9400028556466574,1.0985664243503774,1.1373746153942341,302.5183329455605,324.00563876602286,322.2221713981756,318.15521506778515,322.2859277392926,296.33976187724716,288.83337992292627,295.40380244179113,306.6207888518386
5177,71.51033333333334,69.787,68.24406666666665,66.31099999999999,64.164,61.29926666666666,59.14,56.78833333333333,54.18693333333332,0.6517299451586924,0.5248692199100438,0.5525163528183193,0.4412720886106884,0.45771687791514587,0.2710453591345792,0.7809193110924804,0.7987526113455848,0.920973074320425,190.63544642478956,202.67167221970934,136.45069893768905,127.15558738530123,109.24906062893483,107.7728536118935,64.45750138953102,71.10000000000001,90.48704856933374
5178,52.19133333333334,53.149,52.90766666666668,51.98766666666666,52.51333333333334,53.2988,53.61166666666666,53.35833333333336,52.88533333333332,0.8705409244676087,0.702451671246646,0.7777483994245187,0.8982588993789666,1.4761570594567894,1.3099173949444207,0.9322788688000996,1.0495100948906408,1.1160886149751925,188.45693189258117,188.61765556593457,197.70568086188462,217.65719507541746,202.979065224241,212.5718417303007,214.23235983724877,216.81132998280452,224.3407494922026
5179,56.312,54.97166666666668,53.52433333333332,52.917,59.27866666666666,62.44586666666668,66.075,69.15633333333334,70.0114,1.0188321671449965,1.441579291254831,1.4505105207046711,2.062282096022535,2.187129276607953,2.4970686087595184,2.209679975963666,1.5398828189112401,1.4493074246881854,223.73271038136411,240.76223514959997,252.64638358893993,277.54000737375,278.26649324196086,260.65474242556576,243.12143075754057,254.49572880412575,277.0137666108977
5180,67.54133333333334,69.04366666666665,66.591,63.60166666666666,60.76599999999998,58.8152,57.43600000000002,63.63541666666667,69.16533333333334,1.5427342345224822,1.5071691919473282,1.5690738971426532,1.471910460861543,1.7359185775839294,1.9351221320100418,1.8442542319766584,1.2457618616674526,1.650779169773498,266.2919404988777,253.78787149157833,279.32116979767136,276.2365013536134,283.02251122005504,268.76867253443186,282.2843834278598,295.8033981808753,300.2139170453147
5181,65.81433333333334,66.01266666666668,65.86600000000001,67.26033333333334,67.44033333333333,67.31573333333334,67.77566666666667,67.86099999999998,70.09373333333333,1.4531077160632015,1.597565315666172,1.198645354340846,0.48638181874466957,0.22550190843894127,0.4689243133862341,0.785965598703702,1.0598127987327846,0.7537813949916455,280.0187258954093,281.94319379276897,282.00504776173034,294.5805583077159,19.779687384930636,50.62349987914604,316.2477991857999,292.1244929552049,295.77771712630073
5182,74.45566666666666,74.2143333333333,75.45806666666665,76.55333333333336,78.952,88.52646666666668,96.02466666666668,101.01673333333319,103.6263333333334,1.117801469395821,1.0739576604467282,1.1050160821454307,1.19158321718673,1.4380096524984392,1.3366781293859906,1.4884477353474839,0.9831816648853111,1.1949333312378612,302.24186527987456,297.63878553393386,299.2774330678494,299.4866063092489,304.9380614480399,306.36104253128633,303.91612522889665,301.705416096421,307.1186296190677
5183,104.1617333333334,100.66166666666673,101.6924666666666,101.835,101.9553333333334,104.1374666666668,105.5096666666664,106.00958333333325,107.0526000000002,0.9958362007740005,0.8390290463976506,0.638746028172743,0.40671988689063066,0.6637932047577496,0.9050865031820324,0.9948021680923237,1.095247033776575,0.5383896475873685,301.8849586361553,300.5118807854889,303.0265834155154,285.0755514320872,315.74330666242065,326.47642195528135,299.9251185073789,293.54637236971905,302.5704618286968
5184,109.1636666666668,110.3283333333332,112.0672,112.4273333333332,110.7670000000002,109.48,112.5516666666666,113.6006666666666,113.58800000000001,0.5261867275781262,0.27031827068666375,0.2694801558834301,0.2723492087809737,0.6339409061405762,0.8314686006882369,0.8455296330353753,1.298293645979414,0.8975250854748602,311.2193511883604,274.04308220353323,289.3862250167549,248.85866561274867,268.0771276183035,311.8610461696581,298.40877941824124,286.5880011154617,295.10737487880056
5185,112.889333333333,113.10866666666679,113.4673333333334,113.3463333333334,107.3103333333334,103.1373333333332,103.0653333333334,104.7676666666666,108.3940666666666,1.2367807612211765,1.25908043718184,1.1231080589951468,1.8197630802481577,1.790015929207491,1.416244451291026,0.93417777475661,1.003530260565207,1.4054726898778742,299.5586539803187,294.20417695503454,295.44076632633255,283.98459819381185,293.5145533338721,297.17128987711163,306.34896649350156,358.9574295620532,339.0146200271672
5186,107.0886666666664,104.4853333333334,110.3221333333334,117.8593333333332,119.1445833333335,120.0155333333332,122.54,122.1420006666668,129.1917333333332,0.440811031379509,0.28408341042810525,0.8581560915846183,0.9676104260519885,0.7747086010018609,0.928706541965978,0.932707817134654,1.3183935688630262,0.42755638540091123,267.90845669261034,202.134116553584,62.41662743510751,23.889950947322053,21.022567482728746,29.968394832511745,57.62409595469514,62.005695813805346,53.48499553783668
5187,129.4190666666668,131.583,127.2932666666668,123.27499999999999,125.7576666666666,125.5822,125.19500000000001,128.4529166666665,128.6945999999998,0.3249290680402325,0.9281321551623737,0.3771997231900823,0.6376681479493262,0.4148038774007375,0.2523015370058826,0.05022437173300401,0.3432049740753889,0.5427470040096691,306.88478494038736,296.58553523187464,236.42909106103954,252.80625048985823,240.18001259960357,248.82285624696672,194.19794563266584,82.62214040235942,54.68266408995127
5188,143.7996666666666,140.782,143.5586,142.7806666666666,150.2856666666666,140.1108333333334,143.75900000000001,152.255,148.6732,0.9029985230779434,0.7055907143441033,0.4331522456732531,0.3206345348885922,0.528123410207626,0.3249610097192527,0.15556705786158526,0.5274684686196365,0.3315152532774531,70.38407504151967,78.35591466522723,90.43252634582565,38.86991277848675,306.1989210345521,173.62210105189158,341.2643772514559,325.930602390824,297.1639761788815
5189,146.579,146.1556666666666,138.8512000000002,146.10966666666658,140.3701333333334,148.8184,150.1463333333334,141.5463333333332,147.9333333333332,0.25012704876378933,0.12020328886920931,0.1791952204788906,0.14648959839881387,0.27528425591203587,0.07690608698346232,0.4072139656368666,0.755050720212956,0.7355754325437284,314.8769395893558,214.05396442897361,224.43073558348664,202.86156437414581,239.41478381281902,66.27206553478207,186.43237002883959,166.28162680810584,163.04893350022672
5190,155.1159999999998,152.3886666666668,156.708,160.2836666666668,157.1553333333332,155.1758666666666,153.0693333333332,150.95420000000001,145.4390666666666,0.29268563726467545,0.6923281181105737,0.8682176803580172,0.6925952945474132,0.8744272294041924,0.8765157290569461,0.6375224809941986,0.16909306351126258,0.6682082228895448,307.2597850893807,274.4343040364753,291.10601022576554,307.74774811047917,305.2019975651995,304.7405852591794,302.53186993083744,246.5959243863935,261.2504069901464
5191,144.9716666666668,147.0981333333334,161.8993333333334,158.038,154.3490666666666,152.5106666666668,152.7608333333335,151.5706666666666,149.05519999999999,0.6768833978739296,0.950993741383735,0.7528909500625486,0.7773780371760115,0.45790335524072423,0.49976443495195955,0.6372793893652061,0.4793055327158234,0.4376666982071952,203.9107156704849,262.19187956279353,299.1081264462125,299.9576844063852,304.3487242270638,325.4095353797915,301.0785143993956,274.2914612598292,274.32703786845593
5192,136.6205,134.7856666666666,133.7301666666666,134.4206666666668,137.3189999999998,138.5238666666666,139.7876666666668,142.0393333333332,139.1266666666666,0.2459595306934566,0.45337111947446945,0.3275031142446288,0.7009355640166379,1.0348555919454447,1.0122601190411282,0.8089793373507993,0.8221553893097813,0.4824180468490654,131.1441383406067,95.10816420639878,83.47450385471309,346.4481260348963,330.40030208557727,326.5066575123991,311.2431781675674,335.32637387406464,268.5710263548872
5193,133.7081333333332,137.1706666666666,140.0236666666668,145.5853333333334,144.6473333333332,146.7301666666666,144.5300000000002,143.3273333333332,140.6839333333332,0.6042302280136537,0.8966050461076157,0.45824043368551826,0.20423026339899333,0.21707918163396325,0.23034336100523922,0.15971936602301423,0.37487004316328876,0.5300255102929285,175.78821945938202,141.68097880937202,115.08838536055282,358.4507881801255,71.5362192853242,290.03188807390296,187.07930508271727,70.42553446624787,140.47284715479802
5194,160.4073333333332,161.1933999999998,156.0233333333336,151.7289333333334,152.1896666666668,158.2354666666666,158.1833333333332,165.1206666666668,167.1818666666666,0.5216730031153619,0.6736940410588339,0.2697771031474707,0.291101443887124,0.7774824555345552,1.2489993726880524,1.4899221124944424,1.2967135994316248,0.6824024096374667,305.9548991552126,345.23035743016936,356.43043773284813,89.66324216789558,48.87653077738682,52.39566080994295,56.73168019199057,21.856293911804674,18.8991561547888
5195,174.5321666666666,172.0233333333332,169.1755333333334,180.70541666666676,164.77700000000002,160.3755333333336,157.2288333333334,173.0096666666664,177.9152,0.9725260298894389,0.618761864235132,0.3437542968417117,0.30273264330843275,0.6500577981463859,1.1546021701010312,1.2055434157899598,0.6212556332738746,0.10512771441455276,337.767130597182,271.1203831571133,271.78763280254265,281.2472222035859,237.93141086893206,202.91839543536892,186.5399731023777,172.19478425115284,198.30967294530709
5196,177.24066666666658,177.5286666666668,176.5723333333334,177.23520000000002,180.9946666666668,168.10433333333341,173.002,175.19458333333324,178.9423333333332,0.6774287914491015,0.8757712570195022,0.9370362736267882,0.36784864515842897,0.5176951530391899,0.3003995417860004,0.18120711898522995,0.9463948153629467,1.3740412141086837,306.2253790382225,338.0650755160175,324.5901994259001,287.3943955057911,262.1358049990705,264.0571913592793,0.9717437180880333,41.54728350733235,36.394050464160166
5197,187.8896000000002,182.7326666666666,187.4423333333334,180.0386666666666,188.014,195.2106666666668,192.13739999999999,178.4566666666668,168.6073333333332,0.3842063430813885,0.6122007168162092,0.4899186147599563,0.6277732102931983,0.6446949430224221,0.3002405218145128,0.8944854138708002,0.7692564266263421,1.034228308560967,259.0523993129043,264.787684681761,309.18170419333444,115.43421462250929,143.92480370410385,281.27733557513943,270.0910768465264,218.25579583442845,217.8485057660307
5198,175.4688000000002,180.9542666666668,189.3226666666666,189.3323333333334,190.7293333333334,190.9229999999998,194.4910666666666,193.637,190.1960000000002,0.8611689952305639,1.5884432088837672,1.0124293119174876,0.9615420847317515,0.9265407302245903,0.550558269063282,1.0655574280782087,1.046285326107628,0.6495291339439464,266.7348681269044,296.6232635838725,311.18462674105734,300.15806757474047,309.849020567087,40.804459527448024,54.84142061759018,18.33893148145645,112.04405744647353
5199,160.3898666666666,150.51999999999998,149.2683333333334,147.2324666666668,136.9459999999998,124.6109333333334,118.67916666666676,114.8043333333332,108.5766666666666,1.1080351915560196,1.517735133754693,1.1215466024379386,0.6265791527089245,0.6092314855542563,0.955101175237071,1.2543342524679788,0.8099257926466651,0.91993904423853,75.29154984457642,93.08975925782805,90.4804570906812,37.00562330489516,76.78871296914194,109.96479184412662,108.28529815854527,58.5643225717803,95.28916156327118
5200,95.92913333333334,94.64086666666668,93.48733333333331,90.37193333333332,87.00299999999999,82.57833333333332,79.28533333333331,76.78166666666665,75.35953333333332,1.3072304745209489,1.4118236558115906,1.0126555191491018,1.2529270845142368,1.2743847968004844,1.6744290306546807,0.9826441210195227,1.9315974606985613,2.0542204308216565,67.23678733763094,73.99214217625469,67.4761709966942,68.48087301564108,49.047374533155285,53.94634191813147,49.88401481946174,69.70439838473018,70.55462671532217
